scrape_date,types,user_pic,date_update,provinsi,kabkot,kecamatan,kelurahan,alamat,total_odp,total_pdp,total_positif,positif_sembuh,positif_dirawat,positif_isolasi,positif_meninggal,total_otg,odr_total,total_pp,total_ppdt,source_link
2021-03-01,kabupaten,Alfie Qashwa,2021-03-01,Jawa Tengah,Grobogan,,,,135,109,2558,,,,185,,,,,https://corona.grobogan.go.id/
