scrape_date,types,user_pic,date_update,provinsi,kabkot,kecamatan,kelurahan,alamat,total_odp,total_pdp,total_positif,positif_sembuh,positif_dirawat,positif_isolasi,positif_meninggal,total_otg,odr_total,total_pp,total_ppdt,source_link
2021-01-27,kabupaten,Alfie Qashwa,2021-01-27,Jawa Tengah,Semarang,,,,387,82,20374,18259,656,,1459,,,,,https://siagacorona.semarangkota.go.id/halaman/covid19
