scrape_date,types,user_pic,date_update,provinsi,kabkot,kecamatan,kelurahan,alamat,total_odp,total_pdp,total_positif,positif_sembuh,positif_dirawat,positif_isolasi,positif_meninggal,total_otg,odr_total,total_pp,total_ppdt,source_link
2021-01-31,kelurahan,Alfie Qashwa,2021-01-31,Jawa Tengah,Kebumen,Buayan,Pakuran,,0,0,6,6,0,0,0,,,,,https://corona.kebumenkab.go.id/
2021-01-31,kelurahan,Alfie Qashwa,2021-01-31,Jawa Tengah,Kebumen,Mirit,Mirit,,0,0,14,13,0,0,1,,,,,https://corona.kebumenkab.go.id/
2021-01-31,kelurahan,Alfie Qashwa,2021-01-31,Jawa Tengah,Kebumen,Buluspesantren,Banjurmukadan,,0,0,2,2,0,0,0,,,,,https://corona.kebumenkab.go.id/
2021-01-31,kelurahan,Alfie Qashwa,2021-01-31,Jawa Tengah,Kebumen,Buayan,Buayan,,1,1,6,5,1,0,0,,,,,https://corona.kebumenkab.go.id/
2021-01-31,kelurahan,Alfie Qashwa,2021-01-31,Jawa Tengah,Kebumen,Puring,Tambakmulyo,,0,0,10,6,2,1,1,,,,,https://corona.kebumenkab.go.id/
2021-01-31,kelurahan,Alfie Qashwa,2021-01-31,Jawa Tengah,Kebumen,Mirit,Tlogopragoto,,0,1,7,7,0,0,0,,,,,https://corona.kebumenkab.go.id/
2021-01-31,kelurahan,Alfie Qashwa,2021-01-31,Jawa Tengah,Kebumen,Buluspesantren,Waluyo,,0,0,8,6,0,2,0,,,,,https://corona.kebumenkab.go.id/
2021-01-31,kelurahan,Alfie Qashwa,2021-01-31,Jawa Tengah,Kebumen,Buayan,Sikayu,,2,0,5,5,0,0,0,,,,,https://corona.kebumenkab.go.id/
2021-01-31,kelurahan,Alfie Qashwa,2021-01-31,Jawa Tengah,Kebumen,Puring,Surorejan,,0,0,1,0,1,0,0,,,,,https://corona.kebumenkab.go.id/
2021-01-31,kelurahan,Alfie Qashwa,2021-01-31,Jawa Tengah,Kebumen,Mirit,Lembupurwo,,1,0,10,10,0,0,0,,,,,https://corona.kebumenkab.go.id/
2021-01-31,kelurahan,Alfie Qashwa,2021-01-31,Jawa Tengah,Kebumen,Buluspesantren,Bocor,,1,0,7,7,0,0,0,,,,,https://corona.kebumenkab.go.id/
2021-01-31,kelurahan,Alfie Qashwa,2021-01-31,Jawa Tengah,Kebumen,Buayan,Karangsari,,1,0,4,3,1,0,0,,,,,https://corona.kebumenkab.go.id/
2021-01-31,kelurahan,Alfie Qashwa,2021-01-31,Jawa Tengah,Kebumen,Puring,Waluyorejo,,0,0,9,8,0,0,1,,,,,https://corona.kebumenkab.go.id/
2021-01-31,kelurahan,Alfie Qashwa,2021-01-31,Jawa Tengah,Kebumen,Mirit,Wiromartan,,0,0,4,3,0,1,0,,,,,https://corona.kebumenkab.go.id/
2021-01-31,kelurahan,Alfie Qashwa,2021-01-31,Jawa Tengah,Kebumen,Buluspesantren,Maduretno,,0,0,8,8,0,0,0,,,,,https://corona.kebumenkab.go.id/
2021-01-31,kelurahan,Alfie Qashwa,2021-01-31,Jawa Tengah,Kebumen,Buluspesantren,Ambalkumolo,,0,1,3,3,0,0,0,,,,,https://corona.kebumenkab.go.id/
2021-01-31,kelurahan,Alfie Qashwa,2021-01-31,Jawa Tengah,Kebumen,Klirong,Jogosimo,,0,0,9,5,2,1,1,,,,,https://corona.kebumenkab.go.id/
2021-01-31,kelurahan,Alfie Qashwa,2021-01-31,Jawa Tengah,Kebumen,Buayan,Rogodono,,1,0,8,8,0,0,0,,,,,https://corona.kebumenkab.go.id/
2021-01-31,kelurahan,Alfie Qashwa,2021-01-31,Jawa Tengah,Kebumen,Puring,Sidoharjo,,0,0,3,2,1,0,0,,,,,https://corona.kebumenkab.go.id/
2021-01-31,kelurahan,Alfie Qashwa,2021-01-31,Jawa Tengah,Kebumen,Mirit,Rowo,,0,0,4,2,1,1,0,,,,,https://corona.kebumenkab.go.id/
2021-01-31,kelurahan,Alfie Qashwa,2021-01-31,Jawa Tengah,Kebumen,Buluspesantren,Rantewringin,,0,0,6,6,0,0,0,,,,,https://corona.kebumenkab.go.id/
2021-01-31,kelurahan,Alfie Qashwa,2021-01-31,Jawa Tengah,Kebumen,Klirong,Tanggulangin,,0,1,11,10,1,0,0,,,,,https://corona.kebumenkab.go.id/
2021-01-31,kelurahan,Alfie Qashwa,2021-01-31,Jawa Tengah,Kebumen,Buayan,Banyumudal,,1,0,7,6,1,0,0,,,,,https://corona.kebumenkab.go.id/
2021-01-31,kelurahan,Alfie Qashwa,2021-01-31,Jawa Tengah,Kebumen,Puring,Puliharjo,,0,0,21,20,0,0,1,,,,,https://corona.kebumenkab.go.id/
2021-01-31,kelurahan,Alfie Qashwa,2021-01-31,Jawa Tengah,Kebumen,Mirit,Singoyudan,,0,0,3,3,0,0,0,,,,,https://corona.kebumenkab.go.id/
2021-01-31,kelurahan,Alfie Qashwa,2021-01-31,Jawa Tengah,Kebumen,Buluspesantren,Tambakrejo,,0,1,5,5,0,0,0,,,,,https://corona.kebumenkab.go.id/
2021-01-31,kelurahan,Alfie Qashwa,2021-01-31,Jawa Tengah,Kebumen,Klirong,Pandanlor,,0,0,2,2,0,0,0,,,,,https://corona.kebumenkab.go.id/
2021-01-31,kelurahan,Alfie Qashwa,2021-01-31,Jawa Tengah,Kebumen,Buayan,Tugu,,0,0,6,5,0,1,0,,,,,https://corona.kebumenkab.go.id/
2021-01-31,kelurahan,Alfie Qashwa,2021-01-31,Jawa Tengah,Kebumen,Puring,Purwosari,,1,1,17,14,1,2,0,,,,,https://corona.kebumenkab.go.id/
2021-01-31,kelurahan,Alfie Qashwa,2021-01-31,Jawa Tengah,Kebumen,Mirit,Wergonayan,,1,0,8,6,0,0,2,,,,,https://corona.kebumenkab.go.id/
2021-01-31,kelurahan,Alfie Qashwa,2021-01-31,Jawa Tengah,Kebumen,Buluspesantren,Sangubanyu,,0,0,11,9,0,2,0,,,,,https://corona.kebumenkab.go.id/
2021-01-31,kelurahan,Alfie Qashwa,2021-01-31,Jawa Tengah,Kebumen,Klirong,Tambakprogaten,,0,0,9,8,0,0,1,,,,,https://corona.kebumenkab.go.id/
2021-01-31,kelurahan,Alfie Qashwa,2021-01-31,Jawa Tengah,Kebumen,Buayan,Nogoraji,,1,0,15,13,2,0,0,,,,,https://corona.kebumenkab.go.id/
2021-01-31,kelurahan,Alfie Qashwa,2021-01-31,Jawa Tengah,Kebumen,Puring,Arjowinangun,,0,0,5,5,0,0,0,,,,,https://corona.kebumenkab.go.id/
2021-01-31,kelurahan,Alfie Qashwa,2021-01-31,Jawa Tengah,Kebumen,Mirit,Selotumpeng,,0,0,4,3,0,0,1,,,,,https://corona.kebumenkab.go.id/
2021-01-31,kelurahan,Alfie Qashwa,2021-01-31,Jawa Tengah,Kebumen,Petanahan,Karangrejo,,1,1,6,6,0,0,0,,,,,https://corona.kebumenkab.go.id/
2021-01-31,kelurahan,Alfie Qashwa,2021-01-31,Jawa Tengah,Kebumen,Buluspesantren,Arjowinangun,,0,0,7,4,1,2,0,,,,,https://corona.kebumenkab.go.id/
2021-01-31,kelurahan,Alfie Qashwa,2021-01-31,Jawa Tengah,Kebumen,Klirong,Gebangsari,,0,0,8,6,1,1,0,,,,,https://corona.kebumenkab.go.id/
2021-01-31,kelurahan,Alfie Qashwa,2021-01-31,Jawa Tengah,Kebumen,Buayan,Mergosono,,0,1,17,15,2,0,0,,,,,https://corona.kebumenkab.go.id/
2021-01-31,kelurahan,Alfie Qashwa,2021-01-31,Jawa Tengah,Kebumen,Puring,Krandegan,,0,0,20,19,0,0,1,,,,,https://corona.kebumenkab.go.id/
2021-01-31,kelurahan,Alfie Qashwa,2021-01-31,Jawa Tengah,Kebumen,Mirit,Sitibentar,,0,0,4,2,1,0,1,,,,,https://corona.kebumenkab.go.id/
2021-01-31,kelurahan,Alfie Qashwa,2021-01-31,Jawa Tengah,Kebumen,Petanahan,Karanggadung,,0,0,4,4,0,0,0,,,,,https://corona.kebumenkab.go.id/
2021-01-31,kelurahan,Alfie Qashwa,2021-01-31,Jawa Tengah,Kebumen,Buluspesantren,Ampih,,0,0,5,4,0,0,1,,,,,https://corona.kebumenkab.go.id/
2021-01-31,kelurahan,Alfie Qashwa,2021-01-31,Jawa Tengah,Kebumen,Klirong,Klegenrejo,,0,0,26,23,0,3,0,,,,,https://corona.kebumenkab.go.id/
2021-01-31,kelurahan,Alfie Qashwa,2021-01-31,Jawa Tengah,Kebumen,Buayan,Semampir,,0,0,1,1,0,0,0,,,,,https://corona.kebumenkab.go.id/
2021-01-31,kelurahan,Alfie Qashwa,2021-01-31,Jawa Tengah,Kebumen,Puring,Kaleng,,0,1,17,13,1,2,1,,,,,https://corona.kebumenkab.go.id/
2021-01-31,kelurahan,Alfie Qashwa,2021-01-31,Jawa Tengah,Kebumen,Mirit,Karanggede,,0,1,11,9,1,1,0,,,,,https://corona.kebumenkab.go.id/
2021-01-31,kelurahan,Alfie Qashwa,2021-01-31,Jawa Tengah,Kebumen,Mirit,Kertodeso,,0,1,1,1,0,0,0,,,,,https://corona.kebumenkab.go.id/
2021-01-31,kelurahan,Alfie Qashwa,2021-01-31,Jawa Tengah,Kebumen,Petanahan,Tegalretno,,0,0,4,1,0,2,1,,,,,https://corona.kebumenkab.go.id/
2021-01-31,kelurahan,Alfie Qashwa,2021-01-31,Jawa Tengah,Kebumen,Buluspesantren,Jogopaten,,0,0,6,6,0,0,0,,,,,https://corona.kebumenkab.go.id/
2021-01-31,kelurahan,Alfie Qashwa,2021-01-31,Jawa Tengah,Kebumen,Klirong,Bendogarap,,0,1,7,4,0,2,1,,,,,https://corona.kebumenkab.go.id/
2021-01-31,kelurahan,Alfie Qashwa,2021-01-31,Jawa Tengah,Kebumen,Buayan,Jogomulyo,,0,2,12,12,0,0,0,,,,,https://corona.kebumenkab.go.id/
2021-01-31,kelurahan,Alfie Qashwa,2021-01-31,Jawa Tengah,Kebumen,Puring,Tukinggedong,,0,0,8,7,0,0,1,,,,,https://corona.kebumenkab.go.id/
2021-01-31,kelurahan,Alfie Qashwa,2021-01-31,Jawa Tengah,Kebumen,Mirit,Patukrejomulyo,,0,0,6,5,0,0,1,,,,,https://corona.kebumenkab.go.id/
2021-01-31,kelurahan,Alfie Qashwa,2021-01-31,Jawa Tengah,Kebumen,Petanahan,Ampelsari,,0,0,5,5,0,0,0,,,,,https://corona.kebumenkab.go.id/
2021-01-31,kelurahan,Alfie Qashwa,2021-01-31,Jawa Tengah,Kebumen,Buluspesantren,Klapasawit,,0,0,18,17,1,0,0,,,,,https://corona.kebumenkab.go.id/
2021-01-31,kelurahan,Alfie Qashwa,2021-01-31,Jawa Tengah,Kebumen,Buluspesantren,Sidomoro,,0,0,16,11,0,5,0,,,,,https://corona.kebumenkab.go.id/
2021-01-31,kelurahan,Alfie Qashwa,2021-01-31,Jawa Tengah,Kebumen,Klirong,Kedungsari,,0,0,10,8,1,1,0,,,,,https://corona.kebumenkab.go.id/
2021-01-31,kelurahan,Alfie Qashwa,2021-01-31,Jawa Tengah,Kebumen,Buayan,Purbowangi,,3,1,39,31,2,5,1,,,,,https://corona.kebumenkab.go.id/
2021-01-31,kelurahan,Alfie Qashwa,2021-01-31,Jawa Tengah,Kebumen,Puring,Purwoharjo,,0,0,5,4,1,0,0,,,,,https://corona.kebumenkab.go.id/
2021-01-31,kelurahan,Alfie Qashwa,2021-01-31,Jawa Tengah,Kebumen,Mirit,Patukgawemulyo,,0,0,1,1,0,0,0,,,,,https://corona.kebumenkab.go.id/
2021-01-31,kelurahan,Alfie Qashwa,2021-01-31,Jawa Tengah,Kebumen,Petanahan,Munggu,,1,0,10,7,0,3,0,,,,,https://corona.kebumenkab.go.id/
2021-01-31,kelurahan,Alfie Qashwa,2021-01-31,Jawa Tengah,Kebumen,Buluspesantren,Tanjungrejo,,0,0,29,27,2,0,0,,,,,https://corona.kebumenkab.go.id/
2021-01-31,kelurahan,Alfie Qashwa,2021-01-31,Jawa Tengah,Kebumen,Klirong,Jerukagung,,0,0,8,6,0,1,1,,,,,https://corona.kebumenkab.go.id/
2021-01-31,kelurahan,Alfie Qashwa,2021-01-31,Jawa Tengah,Kebumen,Buayan,Jatiroto,,0,1,10,10,0,0,0,,,,,https://corona.kebumenkab.go.id/
2021-01-31,kelurahan,Alfie Qashwa,2021-01-31,Jawa Tengah,Kebumen,Puring,Banjarejo,,0,0,7,6,0,1,0,,,,,https://corona.kebumenkab.go.id/
2021-01-31,kelurahan,Alfie Qashwa,2021-01-31,Jawa Tengah,Kebumen,Mirit,Mangunranan,,0,0,7,7,0,0,0,,,,,https://corona.kebumenkab.go.id/
2021-01-31,kelurahan,Alfie Qashwa,2021-01-31,Jawa Tengah,Kebumen,Petanahan,Kewangunan,,0,1,5,5,0,0,0,,,,,https://corona.kebumenkab.go.id/
2021-01-31,kelurahan,Alfie Qashwa,2021-01-31,Jawa Tengah,Kebumen,Petanahan,Karangduwur,,0,2,47,33,0,14,0,,,,,https://corona.kebumenkab.go.id/
2021-01-31,kelurahan,Alfie Qashwa,2021-01-31,Jawa Tengah,Kebumen,Buluspesantren,Tanjungsari,,0,0,15,14,1,0,0,,,,,https://corona.kebumenkab.go.id/
2021-01-31,kelurahan,Alfie Qashwa,2021-01-31,Jawa Tengah,Kebumen,Klirong,Klegenwonosari,,1,0,11,11,0,0,0,,,,,https://corona.kebumenkab.go.id/
2021-01-31,kelurahan,Alfie Qashwa,2021-01-31,Jawa Tengah,Kebumen,Puring,Wetonkulon,,0,1,0,0,0,0,0,,,,,https://corona.kebumenkab.go.id/
2021-01-31,kelurahan,Alfie Qashwa,2021-01-31,Jawa Tengah,Kebumen,Mirit,Pekutan,,0,0,16,15,1,0,0,,,,,https://corona.kebumenkab.go.id/
2021-01-31,kelurahan,Alfie Qashwa,2021-01-31,Jawa Tengah,Kebumen,Petanahan,Petanahan,,1,2,30,25,4,0,1,,,,,https://corona.kebumenkab.go.id/
2021-01-31,kelurahan,Alfie Qashwa,2021-01-31,Jawa Tengah,Kebumen,Klirong,Klirong,,0,0,32,28,1,1,2,,,,,https://corona.kebumenkab.go.id/
2021-01-31,kelurahan,Alfie Qashwa,2021-01-31,Jawa Tengah,Kebumen,Puring,Pesuruhan,,0,0,5,5,0,0,0,,,,,https://corona.kebumenkab.go.id/
2021-01-31,kelurahan,Alfie Qashwa,2021-01-31,Jawa Tengah,Kebumen,Mirit,Wirogaten,,0,0,3,3,0,0,0,,,,,https://corona.kebumenkab.go.id/
2021-01-31,kelurahan,Alfie Qashwa,2021-01-31,Jawa Tengah,Kebumen,Petanahan,Kebonsari,,0,0,1,1,0,0,0,,,,,https://corona.kebumenkab.go.id/
2021-01-31,kelurahan,Alfie Qashwa,2021-01-31,Jawa Tengah,Kebumen,Klirong,Kaliwungu,,0,0,4,3,0,0,1,,,,,https://corona.kebumenkab.go.id/
2021-01-31,kelurahan,Alfie Qashwa,2021-01-31,Jawa Tengah,Kebumen,Puring,Wetonwetan,,0,0,11,8,1,2,0,,,,,https://corona.kebumenkab.go.id/
2021-01-31,kelurahan,Alfie Qashwa,2021-01-31,Jawa Tengah,Kebumen,Mirit,Winong,,1,1,6,4,1,0,1,,,,,https://corona.kebumenkab.go.id/
2021-01-31,kelurahan,Alfie Qashwa,2021-01-31,Jawa Tengah,Kebumen,Petanahan,Grogolpenatus,,0,1,27,25,0,1,1,,,,,https://corona.kebumenkab.go.id/
2021-01-31,kelurahan,Alfie Qashwa,2021-01-31,Jawa Tengah,Kebumen,Petanahan,Grogolbeningsari,,0,1,23,20,1,1,1,,,,,https://corona.kebumenkab.go.id/
2021-01-31,kelurahan,Alfie Qashwa,2021-01-31,Jawa Tengah,Kebumen,Klirong,Jatimalang,,0,1,16,16,0,0,0,,,,,https://corona.kebumenkab.go.id/
2021-01-31,kelurahan,Alfie Qashwa,2021-01-31,Jawa Tengah,Kebumen,Puring,Kedalemankulon,,0,0,0,0,0,0,0,,,,,https://corona.kebumenkab.go.id/
2021-01-31,kelurahan,Alfie Qashwa,2021-01-31,Jawa Tengah,Kebumen,Mirit,Ngabean,,0,2,6,6,0,0,0,,,,,https://corona.kebumenkab.go.id/
2021-01-31,kelurahan,Alfie Qashwa,2021-01-31,Jawa Tengah,Kebumen,Petanahan,Jogomertan,,0,0,9,5,2,1,1,,,,,https://corona.kebumenkab.go.id/
2021-01-31,kelurahan,Alfie Qashwa,2021-01-31,Jawa Tengah,Kebumen,Klirong,Karangglonggong,,0,0,4,1,1,2,0,,,,,https://corona.kebumenkab.go.id/
2021-01-31,kelurahan,Alfie Qashwa,2021-01-31,Jawa Tengah,Kebumen,Puring,Kedalemanwetan,,0,0,2,2,0,0,0,,,,,https://corona.kebumenkab.go.id/
2021-01-31,kelurahan,Alfie Qashwa,2021-01-31,Jawa Tengah,Kebumen,Puring,Srusuhjurutengah,,0,0,4,4,0,0,0,,,,,https://corona.kebumenkab.go.id/
2021-01-31,kelurahan,Alfie Qashwa,2021-01-31,Jawa Tengah,Kebumen,Mirit,Sarwogadung,,0,1,19,18,1,0,0,,,,,https://corona.kebumenkab.go.id/
2021-01-31,kelurahan,Alfie Qashwa,2021-01-31,Jawa Tengah,Kebumen,Petanahan,Tanjungsari,,0,0,35,34,1,0,0,,,,,https://corona.kebumenkab.go.id/
2021-01-31,kelurahan,Alfie Qashwa,2021-01-31,Jawa Tengah,Kebumen,Klirong,Ranterejo,,0,1,6,5,1,0,0,,,,,https://corona.kebumenkab.go.id/
2021-01-31,kelurahan,Alfie Qashwa,2021-01-31,Jawa Tengah,Kebumen,Puring,Sitiadi,,0,0,18,15,1,2,0,,,,,https://corona.kebumenkab.go.id/
