scrape_date,types,user_pic,date_update,provinsi,kabkot,kecamatan,kelurahan,alamat,total_odp,total_pdp,total_positif,positif_sembuh,positif_dirawat,positif_isolasi,positif_meninggal,total_otg,odr_total,total_pp,total_ppdt,source_link
2021-01-17,kelurahan,Alfie Qashwa,2021-01-16,Jawa Tengah,Karanganyar,Kec.Kebakkramat,Kaliwuluh,,,,11,10,1,,0,,,,,http://covid19.karanganyarkab.go.id/
2021-01-17,kelurahan,Alfie Qashwa,2021-01-16,Jawa Tengah,Karanganyar,Kec.Kebakkramat,Pulosari,,,,16,9,6,,1,,,,,http://covid19.karanganyarkab.go.id/
2021-01-17,kelurahan,Alfie Qashwa,2021-01-16,Jawa Tengah,Karanganyar,Kec.Kebakkramat,Kebak,,,,22,16,6,,0,,,,,http://covid19.karanganyarkab.go.id/
2021-01-17,kelurahan,Alfie Qashwa,2021-01-16,Jawa Tengah,Karanganyar,Kec.Kebakkramat,Waru,,,,25,21,2,,2,,,,,http://covid19.karanganyarkab.go.id/
2021-01-17,kelurahan,Alfie Qashwa,2021-01-16,Jawa Tengah,Karanganyar,Kec.Mojogedang,Sewurejo,,,,15,8,5,,2,,,,,http://covid19.karanganyarkab.go.id/
2021-01-17,kelurahan,Alfie Qashwa,2021-01-16,Jawa Tengah,Karanganyar,Kec.Mojogedang,Ngadirejo,,,,5,3,2,,0,,,,,http://covid19.karanganyarkab.go.id/
2021-01-17,kelurahan,Alfie Qashwa,2021-01-16,Jawa Tengah,Karanganyar,Kec.Mojogedang,Mojogedang,,,,15,12,2,,1,,,,,http://covid19.karanganyarkab.go.id/
2021-01-17,kelurahan,Alfie Qashwa,2021-01-16,Jawa Tengah,Karanganyar,Kec.Mojogedang,Pojok,,,,14,13,1,,0,,,,,http://covid19.karanganyarkab.go.id/
2021-01-17,kelurahan,Alfie Qashwa,2021-01-16,Jawa Tengah,Karanganyar,Kec.Mojogedang,Mojoroto,,,,5,3,2,,0,,,,,http://covid19.karanganyarkab.go.id/
2021-01-17,kelurahan,Alfie Qashwa,2021-01-16,Jawa Tengah,Karanganyar,Kec.Mojogedang,Kaliboto,,,,7,5,2,,0,,,,,http://covid19.karanganyarkab.go.id/
2021-01-17,kelurahan,Alfie Qashwa,2021-01-16,Jawa Tengah,Karanganyar,Kec.Mojogedang,Buntar,,,,6,4,0,,2,,,,,http://covid19.karanganyarkab.go.id/
2021-01-17,kelurahan,Alfie Qashwa,2021-01-16,Jawa Tengah,Karanganyar,Kec.Mojogedang,Gebyog,,,,18,12,6,,0,,,,,http://covid19.karanganyarkab.go.id/
2021-01-17,kelurahan,Alfie Qashwa,2021-01-16,Jawa Tengah,Karanganyar,Kec.Mojogedang,Gentungan,,,,8,2,4,,2,,,,,http://covid19.karanganyarkab.go.id/
2021-01-17,kelurahan,Alfie Qashwa,2021-01-16,Jawa Tengah,Karanganyar,Kec.Mojogedang,Pendem,,,,16,10,5,,1,,,,,http://covid19.karanganyarkab.go.id/
2021-01-17,kelurahan,Alfie Qashwa,2021-01-16,Jawa Tengah,Karanganyar,Kec.Mojogedang,Pereng,,,,6,3,3,,0,,,,,http://covid19.karanganyarkab.go.id/
2021-01-17,kelurahan,Alfie Qashwa,2021-01-16,Jawa Tengah,Karanganyar,Kec.Mojogedang,Munggur,,,,6,3,2,,1,,,,,http://covid19.karanganyarkab.go.id/
2021-01-17,kelurahan,Alfie Qashwa,2021-01-16,Jawa Tengah,Karanganyar,Kec.Mojogedang,Kedungjeruk,,,,7,3,4,,0,,,,,http://covid19.karanganyarkab.go.id/
2021-01-17,kelurahan,Alfie Qashwa,2021-01-16,Jawa Tengah,Karanganyar,Kec.Kerjo,Kuto,,,,13,7,6,,0,,,,,http://covid19.karanganyarkab.go.id/
2021-01-17,kelurahan,Alfie Qashwa,2021-01-16,Jawa Tengah,Karanganyar,Kec.Kerjo,Tamansari,,,,10,4,5,,1,,,,,http://covid19.karanganyarkab.go.id/
2021-01-17,kelurahan,Alfie Qashwa,2021-01-16,Jawa Tengah,Karanganyar,Kec.Kerjo,Ganten,,,,7,5,2,,1,,,,,http://covid19.karanganyarkab.go.id/
2021-01-17,kelurahan,Alfie Qashwa,2021-01-16,Jawa Tengah,Karanganyar,Kec.Kerjo,Gempolan,,,,13,11,0,,2,,,,,http://covid19.karanganyarkab.go.id/
2021-01-17,kelurahan,Alfie Qashwa,2021-01-16,Jawa Tengah,Karanganyar,Kec.Kerjo,Plosorejo,,,,9,7,2,,0,,,,,http://covid19.karanganyarkab.go.id/
2021-01-17,kelurahan,Alfie Qashwa,2021-01-16,Jawa Tengah,Karanganyar,Kec.Kerjo,Karangrejo,,,,15,7,8,,0,,,,,http://covid19.karanganyarkab.go.id/
2021-01-17,kelurahan,Alfie Qashwa,2021-01-16,Jawa Tengah,Karanganyar,Kec.Kerjo,Kwadungan,,,,16,13,3,,0,,,,,http://covid19.karanganyarkab.go.id/
2021-01-17,kelurahan,Alfie Qashwa,2021-01-16,Jawa Tengah,Karanganyar,Kec.Kerjo,Botok,,,,10,8,1,,1,,,,,http://covid19.karanganyarkab.go.id/
2021-01-17,kelurahan,Alfie Qashwa,2021-01-16,Jawa Tengah,Karanganyar,Kec.Kerjo,Sumberejo,,,,12,3,9,,0,,,,,http://covid19.karanganyarkab.go.id/
2021-01-17,kelurahan,Alfie Qashwa,2021-01-16,Jawa Tengah,Karanganyar,Kec.Kerjo,Tawangsari,,,,19,14,4,,1,,,,,http://covid19.karanganyarkab.go.id/
2021-01-17,kelurahan,Alfie Qashwa,2021-01-16,Jawa Tengah,Karanganyar,Kec.Jenawi,Gumeng,,,,1,1,0,,0,,,,,http://covid19.karanganyarkab.go.id/
2021-01-17,kelurahan,Alfie Qashwa,2021-01-16,Jawa Tengah,Karanganyar,Kec.Jenawi,Anggrasmanis,,,,4,3,1,,0,,,,,http://covid19.karanganyarkab.go.id/
2021-01-17,kelurahan,Alfie Qashwa,2021-01-16,Jawa Tengah,Karanganyar,Kec.Jenawi,Jenawi,,,,3,3,0,,0,,,,,http://covid19.karanganyarkab.go.id/
2021-01-17,kelurahan,Alfie Qashwa,2021-01-16,Jawa Tengah,Karanganyar,Kec.Jenawi,Trengguli,,,,0,0,0,,0,,,,,http://covid19.karanganyarkab.go.id/
2021-01-17,kelurahan,Alfie Qashwa,2021-01-16,Jawa Tengah,Karanganyar,Kec.Jenawi,Sidomukti,,,,0,0,0,,0,,,,,http://covid19.karanganyarkab.go.id/
2021-01-17,kelurahan,Alfie Qashwa,2021-01-16,Jawa Tengah,Karanganyar,Kec.Jenawi,Balong,,,,4,3,0,,1,,,,,http://covid19.karanganyarkab.go.id/
2021-01-17,kelurahan,Alfie Qashwa,2021-01-16,Jawa Tengah,Karanganyar,Kec.Jenawi,Seloromo,,,,12,11,0,,1,,,,,http://covid19.karanganyarkab.go.id/
2021-01-17,kelurahan,Alfie Qashwa,2021-01-16,Jawa Tengah,Karanganyar,Kec.Jenawi,Menjing,,,,1,1,0,,0,,,,,http://covid19.karanganyarkab.go.id/
2021-01-17,kelurahan,Alfie Qashwa,2021-01-16,Jawa Tengah,Karanganyar,Kec.Jenawi,Lempong,,,,4,3,1,,0,,,,,http://covid19.karanganyarkab.go.id/
